neighborhood,price,beds,baths,toilets,extra
After fish market LifecampLife Camp Abuja,"₦ 1,500,000",3 beds,3 baths,4 Toilets,Serviced Newly BuiltA tastefully Finished new 3Bedroom flat in Lifecamp district Abuja. The apartmen.. 
Kapuwa FHA LugbeLugbe Abuja,"₦ 550,000",1 beds,2 baths,2 Toilets,"FurnishedNewly renovated beautiful 1bedroom flat in a lovely spacious, well interlocked, .. "
MaitamaMaitama Abuja,"₦ 1,500,000",1 beds,1 baths,1 Toilets,"Recently vacated 1bedroom flat, well designed interior and exterior, bathroom wi.. "
Wuse2Wuse 2 Abuja,"₦ 2,500,000",3 beds,3 baths,4 Toilets,"ServicedA good serviced, 3 bedroom flat in Wuse2 District. The apartment consists of a .. "
Durumi district AbujaDurumi Abuja,"₦ 3,000,000",3 beds,3 baths,4 Toilets,ServicedA tastefully finished & serviced 2bedroom flat in Durumi2 District Abuja. The ap.. 
Durumi district AbujaDurumi Abuja,"₦ 2,000,000",2 beds,2 baths,3 Toilets,ServicedA tastefully finished & serviced 2bedroom flat in Durumi2 District Abuja. The ap.. 
NAF valley estate Asokoro Abuja,"₦ 700,000",0 beds,0 baths,0 Toilets,"ServicedRecently vacated self-con, good interior finishing, well designed kitchen with l.. "
Jabi Jabi Abuja,"₦ 2,700,000",beds, baths, Toilets,"Clean 3 bedroom flat with bq rent 2:7m service charge 800,000 agency and legal 2.. "
Hill View Estate Life Camp Abuja,"₦ 1,500,000",2 beds,2 baths,3 Toilets,"Newly BuiltNewly vacated 2bedroom flat, pop fittings, 3 toilets, spacious sitting room, wid.. "
Jabi district AbujaJabi Abuja,"₦ 3,000,000",3 beds,3 baths,4 Toilets,A very good 3bedroom flat in Jabi district. The apartment is well designed and v.. 
Jabi districtJabi Abuja,"₦ 2,700,000",3 beds,3 baths,4 Toilets,"ServicedA tastefully finished, fully serviced & 3 bedroom flat in Jabi district Abuja. .. "
Katampe extension2 districtKatampe Main Abuja,"₦ 2,000,000",2 beds,2 baths,3 Toilets,"Serviced Newly BuiltA tastefully finished 2Bedroom bungalow in Katampe extension2, District Abuja T.. "
Durumi2 district before America SchoolDurumi Abuja,"₦ 1,500,000",3 beds,3 baths,4 Toilets,ServicedA very good serviced 3Bedroom flat in durumi2 District. The apartment is well d.. 
Opposite Games village Kaura (games Village) Abuja,"₦ 2,000,000",3 beds,3 baths,4 Toilets,"Serviced Newly BuiltExquisitely finished and newly built 3bedroom flat, masterpiece pop fittings, sp.. "
Sauka newsite FHA LugbeLugbe Abuja,"₦ 350,000",1 beds,1 baths,1 Toilets,Fantastic 1bedroom apartment.. 
2/2Kubwa Abuja,"₦ 250,000",0 beds,0 baths,0 Toilets,"Newly renovated Self-contain, spacious room, well designed kitchen, bathroom wit.. "
Lifecamp district by airport junctionLife Camp Abuja,"₦ 1,800,000",3 beds,3 baths,4 Toilets,Newly BuiltA tastefully brand new 3bedroom flat in Jabi district by airport junction Abuja... 
UtakoUtako Abuja,"₦ 1,200,000",1 beds,1 baths,1 Toilets,"ServicedRecently vacated 1bedroom pent house, very spacious, good ventilation, kitchen c.. "
Life Camp Abuja,"₦ 750,000",1 beds,1 baths,1 Toilets,"Clean mini flat for rent at Life Camp FCT - Abuja Rent: N750,000 APRO G.. "
Apo Abuja,"₦ 450,000",1 beds,1 baths,1 Toilets,"1 Room self contain apartment for rent at Apo - FCT Abuja Rent: N450,000 .. "
Life Camp Abuja,"₦ 1,200,000",2 beds,2 baths,3 Toilets,Newly BuiltProperty type: Newly built 2 bedroom flat for rent. Location: Life camp. Rent:.. 
Extension 3Kubwa Abuja,"₦ 1,500,000",3 beds,3 baths,4 Toilets,Serviced Newly BuiltProperty type: Newly built and spacious 3 bedroom flat for rent. Location: Exte.. 
Katampe Ext Abuja,"₦ 3,400,000",3 beds,3 baths,4 Toilets,ServicedProperty type: Serviced 3 bedroom flat for rent. Serviced with AC's Generator .. 
....Guzape Abuja,"₦ 2,000,000",2 beds,2 baths,3 Toilets,Serviced Newly BuiltProperty type: Newly built 2 bedroom flat for rent. Location: Guzape Rent: N2m.. 
Jahi district AbujaJahi Abuja,"₦ 2,500,000",2 beds,2 baths,3 Toilets,"Serviced Newly BuiltA tastefully finished, serviced & brand new 2bedroom flat in Jahi Districts Abuj.. "
Lugbe Abuja,"₦ 900,000",3 beds,4 baths,4 Toilets,3 bedroom in An estates in lugbe for rent at 900k... 
Behind V.I.O mabushiMabushi Abuja,"₦ 300,000",1 beds,1 baths,1 Toilets,Portable self contain for rent in mabushi with toilet bathroom and kitchen for 3.. 
News engineeringGwarinpa Abuja,"₦ 1,200,000",3 beds,4 baths,4 Toilets,This beautiful 3bedroom is located in an environment with very good power supply.. 
JahiJahi Abuja,"₦ 2,500,000",2 beds,2 baths,3 Toilets,Serviced Newly BuiltThis Ineffable serviced 2 bedroom is located in a very serene environment; Faci.. 
...Katampe Ext Abuja,"₦ 3,000,000",3 beds,3 baths,4 Toilets,ServicedDESCRIPTION :Service 4 no 3 bedroom block of flat all rooms en-suite with a gues.. 
...Kubwa Abuja,"₦ 1,300,000",3 beds,4 baths,4 Toilets,Brand New 3bedrooms and palour (3bedroom flat) lovely and sweetable neighborhood.. 
Jabi Abuja,"₦ 3,500,000",3 beds,3 baths, Toilets,DESCRIPTION :A 3bedroom apartment with a room BQ for rent in a clean environment.. 
Lugbe-Abuja.Lugbe Abuja,"₦ 950,000",3 beds,4 baths,4 Toilets,Tastefully Finished 3Bedroom Apartment for rent in Lugbe.For inspection and enqu.. 
...Wuye Abuja,"₦ 2,200,000",3 beds, baths, Toilets,DESCRIPTION: Neatly Built 3 Bedroom Apartment With A Room BQ In A Serene Environ.. 
...Utako Abuja,"₦ 2,000,000",3 beds,3 baths,0 Toilets,"DESCRIPTION : Very spacious 3 bedroom flat for rent LOCATION : UTAKO, ABUJA R.. "
WuyeWuye Abuja,"₦ 2,500,000",3 beds,3 baths,3 Toilets,Newly BuiltDescription: Newly Built 3 Bedroom Flat With Clean Finishing Location: Wuye R.. 
UTAKOUtako Abuja,"₦ 2,000,000",2 beds,2 baths,2 Toilets,Description: 12 Unit of Neat 2 Bedroom Flat For Corporate Client Location: Utak.. 
-Asokoro Abuja,"₦ 3,500,000",3 beds,3 baths,0 Toilets,"DESCRIPTION: Very clean 3 bedroom flat in a mini estate with a swimming pool, a .. "
...Life Camp Abuja,"₦ 1,600,000",3 beds,4 baths,4 Toilets,Newly BuiltLovely and tastefully built 3room and palour ( 3bedroom flat) upstairs and downs.. 
- Utako Abuja,"₦ 3,000,000",3 beds,3 baths,4 Toilets,Newly BuiltDESCRIPTION :Newly built 3 bedroom apartment with all rooms en-suit and a guest .. 
JabiJabi Abuja,"₦ 2,500,000",3 beds,3 baths,3 Toilets,Description: Well Spacious 3 Bedroom Flat with Self Contain BQ in a Big Compound.. 
Utako Abuja,"₦ 3,500,000",3 beds,3 baths,4 Toilets,ServicedDescription: Sophisticated 3 Bedroom Serviced Apartment Location: Utako Rent:.. 
...Jahi Abuja,"₦ 2,500,000",2 beds,2 baths,3 Toilets,DESCRIPTION :Newly built 2 bedroom apartment with all rooms en-suit and a guest .. 
...Utako Abuja,"₦ 2,200,000",3 beds, baths,4 Toilets,DESCRIPTION : Very clean 3 bedroom apartment all rooms en-suite with a guest toi.. 
WuyeWuye Abuja,"₦ 3,200,000",4 beds,4 baths,4 Toilets,"Newly BuiltDescription: Neatly Built 4 Bedroom Duplex for Rent, Good for Residential And Of.. "
Sharpcorner-Mararaba.Mararaba Abuja,"₦ 140,000",1 beds,1 baths,1 Toilets,Tastefully finished swlfxontain Apartment for rent in sharpcorner-Maraba.For ins.. 
Utako Abuja,"₦ 2,000,000",3 beds,3 baths,3 Toilets,"DESCRIPTION: Beautifully finished 3bedroom apartment RENT: 2,000,000 LOCATION:.. "
"Lifecamp Road,Abuja.Life Camp Abuja","₦ 1,500,000",3 beds,4 baths,4 Toilets,Serviced Newly BuiltNewlybuilt and Tastefully finished Serviced 3Bedroom Apartment for rent in Lifec.. 
DawakiGwarinpa Abuja,"₦ 1,300,000",2 beds,3 baths,3 Toilets,"This is a 2bedroom and palour( 2bedroom flat) 2nd floor, Access road tarred R.. "
Jabi Abuja,"₦ 3,200,000",3 beds,3 baths,4 Toilets,Description: 1 Unit of Clean 3 Bedroom Flat All Rooms Neatly En-suite With Split.. 
...Asokoro Abuja,"₦ 3,500,000",3 beds,0 baths,0 Toilets,"ServicedDESCRIPTION : A Well Tidied 3 Bedroom Flat To Let. LOCATION : ASOKORO, ABUJA R.. "
JabiJabi Abuja,"₦ 3,000,000",3 beds,4 baths,4 Toilets,ServicedLovely and tastefully newly built standard three bedroom flat all rooms ensuite .. 
...Katampe Ext Abuja,"₦ 2,200,000",2 beds,2 baths,3 Toilets,DESCRIPTION :Very clean 2 bedroom block of flat all rooms en-suit for rent LOC.. 
Jabi Abuja,"₦ 2,500,000",3 beds,3 baths,4 Toilets,DESCRIPTION : 16 UNITS OF 3 BEDROOM FLAT ALL ROOMS ENSUIT WITH A SWIMMING POOL F.. 
Jabi Abuja,"₦ 3,000,000",3 beds,3 baths, Toilets,DESCRIPTION : Neatly Built 3 Bedroom Apartment With A Room BQ In A Serene Enviro.. 
MAITAMAMaitama Abuja,"₦ 4,000,000",3 beds,3 baths,3 Toilets,Description: 3 Unit of 3 Bedroom Flat With A Room BQ For Rent Rent: 4M (Per Uni.. 
GuduKaura (games Village) Abuja,"₦ 4,000,000",4 beds,4 baths,5 Toilets,"Newly BuiltDescription: Newly built, well spacious 4 Bedroom Flat, All Rooms En-suite, Fitt.. "
"Area 11,Garki-Abuja.Garki 1 Abuja","₦ 1,100,000",1 beds,2 baths,2 Toilets,ServicedServiced 1Bedroom Apartment with balcony for rent in Area 11.For inspection and.. 
Jabi Abuja,"₦ 2,500,000",3 beds,3 baths,3 Toilets,Description: Clean 6 Unit of 3 Bedroom Flat For Rent Price: 2.5M Purpose: Res.. 
MAITAMAMaitama Abuja,"₦ 3,000,000",2 beds,2 baths,3 Toilets,"Description: 2 Bedroom Flat With Guest Toilet, All Rooms Ensuite For Rent Loc.. "
Jahi-Abuja.Jahi Abuja,"₦ 1,800,000",2 beds,3 baths,3 Toilets,Serviced Newly BuiltNewlybuilt and Tastefully finished Serviced 2Bedroom Apartment for rent in Jahi.. 
Jahi Abuja,"₦ 1,300,000",1 beds,1 baths,1 Toilets,Serviced Newly BuiltThis property is well built with modern facilities serviced with air-conditioned.. 
Utako Abuja,"₦ 2,000,000",2 beds,2 baths,3 Toilets,ServicedTastefully Finished 2 Bedroom Apartment for Let in a Serene environment. Fully s.. 
Utako Abuja,"₦ 2,500,000",2 beds, baths, Toilets,DESCRIPTION :Very Clean and Spacious 2 bedroom apartment for rent in Utako LOCA.. 
Katampe Ext Abuja,"₦ 2,000,000",3 beds,3 baths,4 Toilets,DESCRIPTION : A 3 bedroom flat all rooms en-suite with a guest toilet for rent i.. 
DawakiGwarinpa Abuja,"₦ 800,000",1 beds,2 baths,2 Toilets,Newly Builtlovely and tastefully newly built standard 1 bedroom flat with excellent facilit.. 
-Jabi Abuja,"₦ 2,700,000",3 beds,3 baths,4 Toilets,DESCRIPTION : VERY CLEAN 3 BEDROOM FLAT IN A SERENE ENVIRONMENT FOR RENT LOCATI.. 
-Wuye Abuja,"₦ 2,500,000",3 beds,3 baths,3 Toilets,DESCRIPTION :12 UNITS OF 3 BEDROOM BLOCK OF FLAT FOR RENT IN WUYE LOCATION : WU.. 
-Wuse 1 Abuja,"₦ 1,000,000",1 beds,1 baths,1 Toilets,"DESCRIPTION : SPECIAL 1 BEDROOM FOR RENT LOCATION : WUSE ZONE 6, ABUJA RENT : .. "
Jabi Abuja,"₦ 2,500,000",2 beds, baths, Toilets,DESCRIPTION:Very clean and spacious 2 bedroom apartment for rent in Jabi. LOCAT.. 
-Jabi Abuja,"₦ 3,000,000",3 beds,3 baths,4 Toilets,DESCRIPTION :VERY CLEAN 3 BEDROOM FLAT ALL ROOMS EN-SUITE WITHAN AMPLE PARKIG SP.. 
...Jahi Abuja,"₦ 2,500,000",2 beds,2 baths,3 Toilets,Newly BuiltDESCRIPTION :Newly built 2 bedroom apartment with all rooms en-suit and a guest .. 
...Utako Abuja,"₦ 2,500,000",2 beds,2 baths,3 Toilets,Newly BuiltDESCRIPTION :Newly built 2 bedroom apartment with all rooms en-suit and a guest .. 
Jahi Abuja,"₦ 2,000,000",3 beds,3 baths,4 Toilets,Newly BuiltDESCRIPTION:Newly built 6 units of 3 bedroom apartment in Jahi for rent LOCATIO.. 
...Jabi Abuja,"₦ 3,000,000",4 beds, baths, Toilets,"DESCRIPTION: Very Clean and Spacious 4Bedroom Apartment for Rent RENT: 3,000,00.. "
KadoKado Abuja,"₦ 4,000,000",2 beds,2 baths,2 Toilets,Description: Nicely Built 2 Bedroom & 3 Bedroom Flat for Rent Location: Kad.. 
Wuse 2 Abuja,"₦ 4,000,000",3 beds,3 baths, Toilets,DESCRIPTION :Well Renovated 3Unit Of 3Bedroom Flat All Rooms Ensuite With Split .. 
...Jabi Abuja,"₦ 3,000,000",3 beds,3 baths,0 Toilets,DESCRIPTION :3 Bedroom Apartment All Rooms Ensuite With A Room BQ In Jabi For Re.. 
...Jabi Abuja,"₦ 1,200,000",1 beds,1 baths,1 Toilets,ServicedDESCRIPTION : VERY CLEAN 4 NO EXECUTIVE SERVICE 1 ROOM SELF CONTAIN WITH 24/7 GE.. 
...Life Camp Abuja,"₦ 2,300,000",2 beds,2 baths,0 Toilets,Newly BuiltDESCRIPTION :Newly Built Service 2 Bedroom Flat For Let With A Swimming Pool And.. 
-Wuye Abuja,"₦ 2,200,000",2 beds,2 baths,0 Toilets,Newly BuiltDESCRIPTION :Newly Built 4 Unit 2 Bedroom Apartment For Rent In A Serene Enviro.. 
Utako Abuja,"₦ 2,500,000",2 beds,2 baths,3 Toilets,DESCRIPTION :6 UNITS OF 2 BEDROM APARTMENT FOR RENT IN A SERENE ENVIRONMENT LOC.. 
Jabi Abuja,"₦ 2,500,000",3 beds,3 baths, Toilets,"DESCRIPTION :Very spacious 3 bedroom flat for rent LOCATION :JABI, ABUJA RENT .. "
...Wuse 2 Abuja,"₦ 3,500,000",3 beds,3 baths,4 Toilets,"DESCRIPTION :Very clean and spacious 3 bedroom flat with a room BQ, constant wat.. "
Gwagwalada Abuja,"₦ 550,000",2 beds,2 baths, Toilets,"DESCRIPTION :2 Bedroom flat for rent in Gwagwalada LOCATION : GWAGWALADA, ABUJA.. "
"Nyanya by Karu site,Abuja.Nyanya Abuja","₦ 500,000",2 beds,3 baths,3 Toilets,Newly Built2Bedroom Apartment with 3Toilets and Prepaid meter for rent in Karu site.For ins.. 
WUYEWuye Abuja,"₦ 2,850,000",3 beds,3 baths,3 Toilets,Newly BuiltDescription: Newly Built 3 Bedroom Flat for Rent Location: Wuye Rent: .. 
Jahi Abuja,"₦ 1,650,000",2 beds,2 baths,3 Toilets,Newly BuiltDESCRIPTION : Newly built 2 bedroom apartment with all rooms en-suit for rent in.. 
Apo-Abuja.Apo Abuja,"₦ 350,000",1 beds,1 baths, 1 Toilets,"Selfcontain Apartment for rent in Apo.For inspection and enquiries,Call Tokeate .. "
Guzape Abuja,"₦ 3,000,000",4 beds,4 baths, Toilets,Newly BuiltDESCRIPTION :Newly Built 4 Bedroom Apartment With Oe Room BQ In A Serene Environ.. 
...Katampe Ext Abuja,"₦ 1,100,000",1 beds,1 baths,1 Toilets,DESCRIPTION :Very clean 1 bedroom block of flat all rooms en-suit for rent LOC.. 
"Efab-Estate,Lokogoma-Abuja.Lokogoma Abuja","₦ 1,200,000",3 beds,4 baths,4 Toilets,Newly BuiltTatsefully Finished 3Bedroom Bungalow with p.o.p finishing for rent in Efab Esta.. 
DawakiGwarinpa Abuja,"₦ 1,300,000",2 beds,3 baths,3 Toilets,Newly Builtlovely and tastefully newly built standard 2bedroom flat with excellent faciliti.. 
Asokoro Abuja,"₦ 2,000,000",2 beds,2 baths, Toilets,DESCRIPTION : 2 Unit Of 2 Bedroom Apartment With All Rooms Ensuite For Rent LOC.. 
Jabi Abuja,"₦ 3,500,000",3 beds,3 baths,3 Toilets,"Description: 2 Unit of 3 Bedroom Flat, 2 Unit of 4 Bedroom Terrace Duplex With A.. "
Jabi Abuja,"₦ 3,000,000",4 beds,4 baths, Toilets,DESCRIPTION ;Very clean 4 bedroom flat for rent in a serene environment LOCATIO.. 
Serene districtUtako Abuja,"₦ 2,500,000",2 beds,3 baths,3 Toilets,Serviced Newly BuiltLovely and tastefully built standard two bedroom all rooms ensuite with toilet a.. 
-Wuye Abuja,"₦ 2,500,000",3 beds,3 baths,4 Toilets,"Newly BuiltDESCRIPTION : Newly built 6unit of 3 bedroom apartment with a room BQ, aircondit.. "
UtakoUtako Abuja,"₦ 3,000,000",3 beds,4 baths,4 Toilets,Serviced Newly BuiltLovely and tastefully built standard two bedroom all rooms ensuite with toilet a.. 
Wuse zone6-Abuja.Wuse 1 Abuja,"₦ 500,000",1 beds,1 baths,1 Toilets,Selfcontain Apartment is available for rent in Wuse zone6.For inspection and enq.. 
Off idu train station road Karmo Abuja,"₦ 900,000",1 beds,1 baths,1 Toilets,Newly BuiltRent* 900k pa S/c *190k Agency and legal*90k Note:: inspection fee Fu.. 
"Riverpark Estate, Airport Road Lugbe.Lugbe Abuja","₦ 1,000,000",2 beds,3 baths,3 Toilets,Newly BuiltNewlybuilt and Tastefully finished 2Bedroom Apartment with fitted kitchen extrac.. 
JahiKatampe Ext Abuja,"₦ 1,500,000",1 beds,1 baths,1 Toilets,Serviced Newly BuiltLovely and tastefully serviced 1 bedroom flat (1 room and parlour ) upstairs and.. 
Dawaki layout extension DDakwo Abuja,"₦ 1,100,000",2 beds,3 baths,3 Toilets,Newly Builtbeautiful and nicely finished 2 bedroom flat with excellent facilities additiona.. 
Life Camp Abuja,"₦ 650,000",1 beds,1 baths,1 Toilets,Fairly used spacious room studio apartment located inside an estate in lifecamp .. 
Lugbe-Abuja.Lugbe Abuja,"₦ 300,000",1 beds,1 baths,1 Toilets,"Selfcontain Apartment for rent in Lugbe.For inspection and enquiries,Call Tokeat.. "
Utako Abuja,"₦ 2,000,000",2 beds,2 baths,3 Toilets,"Fully Serviced Luxury 2 Bedroom Apartment for rent at Utako Rent: N2,000,000 S.. "
-Wuye Abuja,"₦ 3,500,000",3 beds,0 baths,0 Toilets,DESCRIPTION :6 unit of 3 bedroom block and flat with a room BQ ( Work currently.. 
Utako Abuja,"₦ 2,800,000",3 beds,3 baths,4 Toilets,ServicedDescription: Standard 3 Bedroom Flat All Rooms En-suit With Guest Toilet Ssplit .. 
-Jabi Abuja,"₦ 3,800,000",5 beds,5 baths,5 Toilets,DESCRIPTION : Very clean and spaciouse 5 bedroom terrace with a room BQ in a ser.. 
...Gwagwalada Abuja,"₦ 250,000",1 beds,1 baths,0 Toilets,DESCRIPTION : Very clean and spacious self contain to rent LOCATION : GWAGWALAD.. 
-Wuye Abuja,"₦ 2,800,000",3 beds,3 baths,0 Toilets,Newly BuiltDESCRIPTION :Newly built 3 bedroom flat with all rooms en-suite with an ample pa.. 
...Utako Abuja,"₦ 1,500,000",2 beds,2 baths,0 Toilets,"DESCRIPTION :Very spacious 2 bedroom flat for rent LOCATION : UTAKO, ABUJA RE.. "
-Wuye Abuja,"₦ 4,000,000",3 beds,3 baths,4 Toilets,"Newly BuiltDESCRIPTION :Newly built 3 unit of 3 bedroom apartment with all rooms en-suite, .. "
GwarimpaGwarinpa Abuja,"₦ 2,000,000",3 beds,3 baths,3 Toilets,Description: Very Spacious 3 Bedroom Flat for Rent At Gwarimpa Rent: 2M Locat.. 
JABIJabi Abuja,"₦ 3,500,000",3 beds,3 baths,3 Toilets,Description: Well Built 3 Bedroom Flat For Rent In A Neat Environment Location.. 
"Katampe Extension,Abuja.Katampe Ext Abuja","₦ 2,000,000",2 beds,3 baths,3 Toilets,Newly BuiltTastefully Finished 2Bedroom Apartment for rent in Katampe Extension.For inspect.. 
GuduKaura (games Village) Abuja,"₦ 2,500,000",2 beds,2 baths,3 Toilets,Description: 2 Unit of Newly Built 2 Bedroom Flat All Rooms En-suite With Fitted.. 
...Utako Abuja,"₦ 1,600,000",3 beds,3 baths,4 Toilets,DESCRIPTION :3 BEDROOM APARTMENT WITH ALL ROOMS EN-SUITE AND A GUEST TOILET FOR .. 
Wuye Abuja,"₦ 850,000",1 beds,1 baths,1 Toilets,"DESCRIPTION :VERY CLEAN 1 BEDROOM MINI FLAT FOR RENT LOCATION : WUYE, ABUJA RE.. "
MabushiMabushi Abuja,"₦ 3,000,000",3 beds,3 baths,3 Toilets,Description: Well Renovated And Spacious 3 Bedroom Flat Rent: 3M Service Charg.. 
Located at crd estateLugbe Abuja,"₦ 600,000",2 beds,3 baths,3 Toilets,A well spacious and accessible 2 bedroom flat in a well secured and remote envir.. 
Efab metropolisKarsana Abuja,"₦ 900,000",1 beds,1 baths,1 Toilets,"Very clean and spacious onebedroom with POP,interlocked compoud,borehole water s.. "
Royal Salatu Estate Wuse FCT Abuja.Wuse 2 Abuja,"₦ 4,000,000",3 beds,4 baths,4 Toilets,Serviced Newly BuiltTo Let Newly refurbished Luxury 3 bedroom fully finished and fully serviced u.. 
Located in a remote area at AsokoroAsokoro Abuja,"₦ 2,500,000",3 beds,4 baths,4 Toilets,A well finished and spacious 3 bedroom flat in a well secured and accessible env.. 
Located at gold city estateLugbe Abuja,"₦ 1,300,000",3 beds,3 baths,3 Toilets,Newly BuiltNewly built and finished 3 bedroom flat in a serene and remote estate along pyak.. 
Main gwarinpaGwarinpa Abuja,"₦ 1,800,000",4 beds,4 baths,5 Toilets,Nicely built with pop finished standard rooms with standard bath/toilet standard.. 
Gwarinpa mainGwarinpa Abuja,"₦ 1,500,000",2 beds,2 baths,3 Toilets,Standardly built with pop finishes standard rooms with wardrobes standard bath/t.. 
Main gwarinpaGwarinpa Abuja,"₦ 1,300,000",2 beds,2 baths,3 Toilets,Standardly built with pop finishes two bedroom apartment with guest toilet stand.. 
Located at police signboardLugbe Abuja,"₦ 800,000",2 beds,3 baths,3 Toilets,Newly BuiltNewly built and tastefully finished 2 bedroom flat in a remote and accessible ar.. 
Located behind Amac marketLugbe Abuja,"₦ 1,200,000",3 beds,4 baths,4 Toilets,Newly BuiltNewly built and finished 3 bedroom flat in a remote and accessible estate behind.. 
1st gwarinpaGwarinpa Abuja,"₦ 1,900,000",3 beds,3 baths,4 Toilets,Standardly built with pop finished standard rooms with standard wardrobes standa.. 
 Wuye FCT Abuja.Wuye Abuja,"₦ 3,000,000",3 beds,4 baths,4 Toilets,Serviced Newly BuiltTo Let Newly built Luxury 3 bedroom fully finished and fully serviced upper f.. 
Located at penthouse estateLugbe Abuja,"₦ 900,000",2 beds,3 baths,3 Toilets,Newly BuiltTastefully finished and newly built 2 bedroom flat in a secured and accessible e.. 
Maitama Abuja,"₦ 2,600,000",2 beds,2 baths,3 Toilets,Clean 2 bedroom flat in #maitama #abuja #Price: 2.6m...rent #House Condition: .. 
3rd avenueGwarinpa Abuja,"₦ 1,500,000",2 beds,2 baths,3 Toilets,Standardly built pop finishes standard living room with dining standard kitchen .. 
Sahara estate Gwarimpa Gwarinpa Abuja,"₦ 1,000,000",1 beds,2 baths,2 Toilets,Newly renovated POP well finished 1bedroom ensuite flat to let at Sahara estat.. 
Located in a secured area in jabiJabi Abuja,"₦ 2,500,000",2 beds,3 baths,3 Toilets,ServicedA well spacious and serviced 2 bedroom flat in a remote and accessible area at j.. 
Katampe extension Katampe Ext Abuja,"₦ 3,500,000",3 beds,3 baths,4 Toilets,ServicedStandardly built with pop finishes standard living room wit big dining standard .. 
Sunrise HillsAsokoro Abuja,"$ 65,000",3 beds,3 baths,4 Toilets,"Furnished Serviced Newly BuiltLuxurious apartment with all basis amenities, 24hrs electricity,security,swimmin.. "
Ipent EstateGwarinpa Abuja,"₦ 1,500,000",2 beds,2 baths,3 Toilets,Newly BuiltThis Ineffable 2bedroom is located in a very cozy environment with good security.. 
GwarinpaGwarinpa Abuja,"₦ 1,400,000",2 beds,2 baths,3 Toilets,Standardly built with pop finishes standard rooms with wardrobes standard living.. 
GwarinpaGwarinpa Abuja,"₦ 1,300",1 beds,1 baths,2 Toilets,"Pop,very beautiful compoud,2toilet rent 1.3m.. "
Transengineering dawakiGwarinpa Abuja,"₦ 1,200,000",2 beds,2 baths,3 Toilets,Newly BuiltStandardly built with pop finished standard rooms with standard wardrobe standar.. 
Main gwarinpaGwarinpa Abuja,"₦ 1,600,000",3 beds,3 baths,4 Toilets,Standardly built with pop finishes standard rooms with wardrobes standard bath t.. 
Located at river park estateLugbe Abuja,"₦ 1,100,000",2 beds,3 baths,3 Toilets,Newly BuiltA well finished and newly built 2 bedroom in a well secured and accessible estat.. 
Beca aprt roadKatampe Ext Abuja,"₦ 3,000,000",3 beds,3 baths,4 Toilets,Nicely built with modern and Italia materials and pop finishes 3bedroom flat wit.. 
Gwarinpa extension mabglobal estateGwarinpa Abuja,"₦ 850,000",2 beds,2 baths,3 Toilets,Newly BuiltStandardly built with pop finishes all room ensuites with guest toilet and wate.. 
Jahi gilmorJahi Abuja,"₦ 1,200,000",1 beds,1 baths,1 Toilets,Newly BuiltTasteful and new.. 
Main gwarinpaGwarinpa Abuja,"₦ 1,000,000",1 beds,1 baths,1 Toilets,Standardly finished with pop large room with wall to floor inbuilt wardrobe stan.. 
Efab estate Lifecamp Life Camp Abuja,"₦ 1,100,000",2 beds,2 baths,2 Toilets,Newly renovated POP finished 2bedroom flat to let at second avenue EFAB estate L.. 
Located along AITAsokoro Abuja,"₦ 2,500,000",2 beds,2 baths,2 Toilets,ServicedA well finished and serviced 2 bedroom flat in a serene and secured environment .. 
Sunrise HillsAsokoro Abuja,"$ 65,000",3 beds,3 baths,4 Toilets,"Furnished Serviced Newly BuiltLuxurious apartment with all basis amenities, 24hrs electricity,security,swimmin.. "
Efab metropolisKarsana Abuja,"₦ 900,000",1 beds,1 baths,1 Toilets,Clean and very clean onebedroom in efab metropolis.. 
Located at paraku streetWuse 2 Abuja,"₦ 3,500,000",3 beds,4 baths,4 Toilets,A well spacious and accessible 3 bedroom flat in a remote and accessible environ.. 
LifecampGwarinpa Abuja,"₦ 1,000,000",1 beds,1 baths,2 Toilets,Standardly built with pop finished standard rooms with standard wardrobes standa.. 
wuyeWuye Abuja,"₦ 2,500,000",3 beds,3 baths,4 Toilets,Serviced Newly Builtnewly built with modern materials and pop finishes standard rooms with standard .. 
6tGwarinpa Abuja,"₦ 1,800,000",3 beds,3 baths,4 Toilets,Standardly built with pop finished standard rooms with standard wardrobes standa.. 
GwarinpaGwarinpa Abuja,"₦ 1,800,000",3 beds,3 baths,4 Toilets,Standardly built with pop finishes standard rooms with wardrobes standard living.. 
Located at crd estate after Betty estateLugbe Abuja,"₦ 600,000",2 beds,3 baths,3 Toilets,Newly BuiltA well finished and spacious 2 bedroom flat in a remote and accessible area at c.. 
Located at FO1Kubwa Abuja,"₦ 1,100,000",2 beds,2 baths,2 Toilets,A well finished and remote 2 bedroom flat in a secured and accessible environmen.. 
Main gwarinpaGwarinpa Abuja,"₦ 1,100,000",2 beds,1 baths,2 Toilets,One bedroom with a guest room corporate apartment with pop finishes and chanderl.. 
Jahi gilmoreGwarinpa Abuja,"₦ 2,500,000",2 beds,2 baths,3 Toilets,Newly BuiltStandardly built with pop finished standard rooms with standard wardrobes standa.. 
Main gwarinpaGwarinpa Abuja,"₦ 1,800,000",4 beds,4 baths,5 Toilets,Standardly built with pop finishes standard rooms with standard wardrobes standa.. 
Located in an estate Lokogoma Abuja,"₦ 1,300,000",2 beds,2 baths,3 Toilets,Newly BuiltNewly built 2 bedroom flat located in an estate of Lokogoma district fct Abuja f.. 
